,property_price
431198,169000.0
431199,80000.0
431201,79999.0
431202,146100.0
431203,107000.0
431204,170000.0
431205,84900.0
431206,119000.0
431207,151700.0
431209,121500.0
431210,145000.0
431211,109000.0
431212,99000.0
431213,143000.0
431214,148900.0
431215,107000.0
431216,340000.0
431217,145000.0
431218,169000.0
431228,59000.0
431229,105000.0
431230,129000.0
431231,90000.0
431232,62000.0
431233,69000.0
431234,62500.0
431236,105000.0
431239,127000.0
431240,185000.0
431241,175000.0
431242,150000.0
431245,299000.0
431248,295000.0
431251,90000.0
431253,35000.0
431254,178900.0
431255,47900.0
431256,68900.0
431257,76000.0
431259,59000.0
431267,67000.0
431268,69200.0
431271,71500.0
431272,57000.0
431280,59900.0
431282,128574.0
431283,115000.0
431285,86000.0
431286,125000.0
431287,77000.0
431288,192834.0
431289,116000.0
431290,202323.0
431292,95000.0
431294,117000.0
431296,137000.0
431297,73000.0
431299,104000.0
431300,108900.0
431301,164900.0
431302,75000.0
431303,131000.0
431304,87000.0
431308,109000.0
431310,130000.0
431311,149000.0
431312,110000.0
431314,125000.0
431316,119900.0
431319,99000.0
431320,102000.0
431322,136500.0
431323,174900.0
431324,180000.0
431328,113000.0
431329,179900.0
431330,112000.0
431334,135000.0
431335,105000.0
431336,130000.0
431337,135000.0
431338,97000.0
431339,110000.0
431340,98000.0
431341,149900.0
431343,155000.0
431344,184000.0
431345,130000.0
431346,150000.0
431347,187000.0
431348,199000.0
431350,188000.0
431351,165000.0
431353,37910.0
431354,180000.0
431356,180000.0
431359,144900.0
431360,119900.0
431361,135000.0
431363,130000.0
431365,139000.0
431367,110000.0
431368,112000.0
431370,258000.0
431371,105000.0
431372,248000.0
431374,115000.0
431375,119800.0
431376,159000.0
431379,180000.0
431381,184000.0
431385,198000.0
431386,169000.0
431389,460000.0
431392,495000.0
431393,265000.0
431394,340000.0
431397,165000.0
431398,270000.0
431400,290000.0
431401,179000.0
431402,430000.0
431945,74000.0
431949,150000.0
431950,232000.0
431951,299000.0
431952,139900.0
431958,139900.0
431981,80000.0
431982,47500.0
431985,99900.0
431986,149000.0
431988,63728.0
431990,77000.0
431993,124900.0
431994,160000.0
431995,115000.0
431996,70000.0
431998,86227.0
431999,199000.0
432001,137900.0
432002,165000.0
432004,177000.0
432005,200000.0
432006,283000.0
432007,189000.0
432009,250000.0
432010,130000.0
432012,146000.0
432014,309000.0
432018,120000.0
432019,89000.0
432021,69900.0
432023,72000.0
432025,59000.0
432026,60000.0
432028,105000.0
432029,60000.0
432031,97000.0
432032,88000.0
432034,125000.0
432035,80000.0
432036,87000.0
432038,167000.0
432039,159900.0
432040,218500.0
432041,219000.0
432042,200000.0
432043,92000.0
432046,249000.0
432066,68000.0
432067,70700.0
432068,140800.0
432069,83000.0
432070,85500.0
432071,108000.0
432072,79500.0
432075,154900.0
432076,121900.0
432077,130000.0
432079,189900.0
432080,72000.0
432082,108900.0
432083,62500.0
432086,92900.0
432088,119000.0
432089,64000.0
432090,62900.0
432091,83640.0
432092,115000.0
432093,69000.0
432094,99000.0
432095,50000.0
432098,207000.0
432100,169000.0
432101,164500.0
432102,110000.0
432103,109900.0
432104,185000.0
432105,142000.0
432106,190000.0
432107,159500.0
432108,109000.0
432109,249900.0
432110,168000.0
432111,129000.0
432112,125000.0
432115,130000.0
432116,184500.0
432117,273999.0
432118,290000.0
432119,285000.0
432120,208000.0
432122,189000.0
432123,170000.0
432126,269000.0
432130,252000.0
432131,349000.0
432132,360000.0
432133,690000.0
432139,59000.0
432141,79900.0
432144,98000.0
432146,285000.0
432147,98000.0
432148,108000.0
432149,49900.0
432151,195000.0
432153,127000.0
432154,120000.0
432155,199900.0
432159,129000.0
432160,98000.0
432161,80000.0
432163,219900.0
432164,329000.0
432165,199500.0
432172,85700.0
432174,119900.0
432175,100000.0
432176,99000.0
432177,89000.0
432178,130000.0
432179,87000.0
432183,128000.0
432184,65000.0
432185,140000.0
432186,110000.0
432189,110000.0
432191,94000.0
432192,85184.0
432193,88000.0
432194,215000.0
432195,125000.0
432196,85000.0
432197,160000.0
432199,129000.0
432202,159000.0
432203,118000.0
432205,148000.0
432206,199000.0
432208,440000.0
432471,110000.0
432472,95000.0
432473,94900.0
432474,174000.0
432475,145000.0
432476,54000.0
432477,132000.0
432478,195000.0
432480,280000.0
432481,219000.0
432483,250000.0
432485,350000.0
432490,36000.0
432493,62900.0
432494,50000.0
432495,79000.0
432496,159000.0
432497,90000.0
432626,99000.0
432628,115000.0
432643,48000.0
432644,150000.0
432647,75000.0
432649,204000.0
432650,980000.0
432664,100000.0
432665,140000.0
432670,160000.0
432671,270000.0
432677,220000.0
432679,127000.0
432680,146000.0
432684,128000.0
432686,164000.0
432687,250000.0
432688,139000.0
432689,248000.0
432690,122000.0
432691,240000.0
432693,118000.0
432694,150000.0
432695,115000.0
432699,159000.0
432700,170000.0
432701,147000.0
432702,119000.0
432703,276000.0
432722,219000.0
432723,225000.0
432725,218000.0
432726,120000.0
432727,219850.0
432729,219900.0
432732,219800.0
432735,218900.0
432738,160000.0
432746,75000.0
432747,285000.0
432748,360000.0
432749,315000.0
432752,220000.0
432766,105000.0
432771,109000.0
432772,149000.0
432773,215000.0
432774,175000.0
432775,124000.0
432776,250000.0
432785,135000.0
433068,170000.0
433100,240000.0
433163,200000.0
433267,340000.0
433272,580000.0
433598,65000.0
433601,49500.0
433604,90000.0
433605,126000.0
433606,100000.0
433608,36500.0
433646,89000.0
433648,85000.0
433649,49000.0
433650,53000.0
433652,89000.0
433655,168000.0
433657,90000.0
433701,980000.0
433703,260000.0
433704,98000.0
433709,69000.0
433710,132000.0
433711,99000.0
433713,238000.0
433716,88000.0
433718,165000.0
433719,190000.0
433720,270000.0
433724,790000.0
433726,410000.0
433727,119000.0
433729,70000.0
433732,68000.0
433733,120000.0
433735,120000.0
433739,165000.0
433741,73000.0
433744,75000.0
433746,220000.0
433747,104000.0
433750,620000.0
433762,198000.0
433764,87000.0
433765,78000.0
433766,255000.0
433768,109000.0
433771,2890000.0
433775,135000.0
433778,2950000.0
433781,490000.0
433783,290000.0
433784,365000.0
433786,290000.0
433790,379000.0
433791,1250000.0
433792,210000.0
433797,249500.0
433799,370000.0
433800,83000.0
433805,730000.0
433812,198000.0
433816,155000.0
433819,107000.0
433820,180000.0
433821,420000.0
433822,198000.0
433824,430000.0
433826,250000.0
433828,106000.0
433829,137000.0
433830,89000.0
433831,489900.0
433833,130000.0
433836,99000.0
433837,125000.0
433838,75400.0
433839,445000.0
433840,75000.0
433844,105000.0
433845,173500.0
433855,189000.0
433858,72000.0
434037,210000.0
434039,110000.0
434040,130000.0
434041,400000.0
434046,129900.0
434049,1200000.0
434050,130000.0
434051,135000.0
434053,123000.0
434063,89000.0
434064,83000.0
434065,285000.0
434066,325000.0
434068,989000.0
434069,650000.0
434071,108000.0
434072,129000.0
434073,295000.0
434074,300000.0
434075,99000.0
434076,170000.0
434077,100000.0
434079,78000.0
434080,98000.0
434082,330000.0
434083,440000.0
434086,450000.0
434089,95000.0
434090,230000.0
434091,159000.0
434096,135000.0
434156,45000.0
434157,115000.0
434158,78500.0
434197,150000.0
434199,1800000.0
434202,680000.0
434204,180000.0
434205,420000.0
434206,270000.0
434207,369000.0
434210,165000.0
434212,140000.0
434215,55000.0
434216,475000.0
434217,105000.0
434219,349000.0
434221,350000.0
434223,825000.0
434226,670000.0
434227,280000.0
434228,189900.0
434230,68500.0
434231,179000.0
434233,220000.0
434234,110000.0
434240,75000.0
434241,120000.0
434242,80860.0
434244,109000.0
434245,109650.0
434246,300000.0
434247,90000.0
434267,149000.0
434269,59800.0
434271,69900.0
434273,159500.0
434274,115000.0
434275,99500.0
434277,69000.0
434278,145000.0
434279,52000.0
434280,74000.0
434281,410000.0
434283,395000.0
434285,143000.0
434286,85000.0
434288,699000.0
434289,75000.0
434293,145000.0
434295,238000.0
434296,130000.0
434298,340000.0
434299,47300.0
434300,78600.0
434301,250000.0
434302,154000.0
434303,54900.0
434304,112000.0
434307,210000.0
434310,99500.0
434314,470000.0
434319,150000.0
434326,65000.0
434329,60000.0
434332,140000.0
434333,60000.0
434334,109000.0
434340,120000.0
434341,69000.0
434342,85000.0
434354,210000.0
434355,135000.0
434356,219000.0
434363,130000.0
434367,304000.0
434368,284000.0
434369,184000.0
434370,288000.0
434371,98000.0
434375,260000.0
434427,215000.0
434428,94000.0
434429,94000.0
434443,158000.0
434444,109000.0
434448,90000.0
434451,270000.0
434453,72000.0
434455,520000.0
434456,360000.0
434460,1100000.0
434462,105000.0
434463,250000.0
434465,330000.0
434468,95000.0
434469,94000.0
434471,107900.0
434477,79000.0
434479,139000.0
434480,125000.0
434482,268000.0
434483,200000.0
434485,160000.0
434488,109000.0
434490,129500.0
434492,80000.0
434494,125000.0
434495,160000.0
434496,85000.0
434515,49900.0
434544,720000.0
434552,1000000.0
434553,340000.0
434560,160000.0
434561,54900.0
434562,130000.0
434563,200000.0
434565,319000.0
434568,84900.0
434569,157000.0
434572,120000.0
434574,99000.0
434576,259000.0
434577,53000.0
434578,219000.0
434579,239000.0
434580,259000.0
434582,239000.0
434584,179900.0
434585,124000.0
434586,155000.0
434588,125000.0
434589,151000.0
434590,189000.0
434591,150000.0
434592,240000.0
434595,198000.0
434596,90000.0
434660,111000.0
434663,148000.0
434664,52000.0
434665,220000.0
434668,74000.0
434670,149000.0
434673,122000.0
434674,110000.0
434676,135000.0
434679,167000.0
434682,147900.0
434683,72000.0
434695,125000.0
434818,132000.0
434819,74900.0
434831,198000.0
434833,230000.0
434835,200000.0
434837,140000.0
434838,79000.0
434839,95000.0
434840,275000.0
434847,75000.0
434848,125000.0
434849,219000.0
434858,240000.0
434859,245000.0
434862,145000.0
434863,230000.0
434864,149000.0
434866,335000.0
434869,240000.0
434879,570000.0
434897,130000.0
434902,119000.0
434904,210000.0
434905,260000.0
434906,129000.0
434907,129000.0
434910,148000.0
434911,83000.0
434912,119000.0
434913,409999.0
434915,80000.0
434918,37000.0
434923,465000.0
434946,130000.0
434948,190000.0
434950,240000.0
434951,150000.0
434952,83000.0
434953,95000.0
434961,160000.0
435004,222000.0
435005,450000.0
435132,265000.0
435163,1050000.0
435243,310000.0
435280,475000.0
435361,178000.0
435399,280000.0
435403,250000.0
435404,255000.0
435415,350000.0
435420,450000.0
435788,165000.0
435789,69000.0
435790,95000.0
435792,100000.0
435829,152000.0
435831,89000.0
435837,50000.0
435838,183000.0
435840,273000.0
435844,107000.0
435845,216000.0
435846,140000.0
435883,165000.0
435884,100000.0
435885,260000.0
435886,85000.0
435889,198000.0
435892,76000.0
435894,130000.0
435897,110000.0
435900,144000.0
435901,220000.0
435908,77700.0
435913,68000.0
435918,149000.0
435919,109000.0
435921,85000.0
435922,135000.0
435925,45000.0
435927,85000.0
435928,75000.0
435929,163000.0
435933,65000.0
435935,99000.0
435941,78000.0
435947,69000.0
435949,220000.0
435957,329000.0
435958,699000.0
435959,385000.0
435961,280000.0
435962,108000.0
435966,850000.0
435969,309653.0
435970,159000.0
435971,210000.0
435972,580000.0
435973,679000.0
435974,319000.0
435977,103718.0
435982,115000.0
435983,115000.0
435985,920000.0
435986,119000.0
435987,140000.0
435990,175000.0
435992,104000.0
435993,550000.0
435994,123000.0
435997,348000.0
435999,89000.0
436000,265000.0
436002,117000.0
436005,430000.0
436006,296261.0
436008,109000.0
436009,64765.0
436010,120000.0
436012,67000.0
436013,269000.0
436014,98106.0
436017,160000.0
436019,199500.0
436021,480000.0
436023,127000.0
436025,139000.0
436029,59000.0
436033,464400.0
436034,118000.0
436037,319000.0
436044,97000.0
436045,129000.0
436047,204000.0
436048,195000.0
436049,1190000.0
436052,80000.0
436053,75000.0
436062,159000.0
436064,189000.0
436067,1500000.0
436070,150000.0
436074,240000.0
436201,135000.0
436204,75000.0
436210,99000.0
436212,109000.0
436213,72000.0
436216,180000.0
436221,180000.0
436223,142000.0
436224,339000.0
436225,110000.0
436226,62000.0
436228,300000.0
436229,164900.0
436230,270000.0
436231,90000.0
436234,89000.0
436235,188000.0
436238,198000.0
436240,289000.0
436242,990000.0
436243,279900.0
436245,147999.0
436247,1050000.0
436248,149000.0
436250,499000.0
436251,117000.0
436253,180000.0
436255,149000.0
436256,92000.0
436257,130000.0
436258,159000.0
436259,76000.0
436261,152000.0
436264,60000.0
436265,195000.0
436266,129999.0
436270,110000.0
436271,81900.0
436274,165000.0
436314,132000.0
436368,287000.0
436378,139000.0
436379,290000.0
436386,64000.0
436388,350000.0
436395,215000.0
436401,60000.0
436402,125000.0
436404,315000.0
436408,79000.0
436409,108000.0
436410,87000.0
436422,75000.0
436423,59900.0
436426,170000.0
436427,50000.0
436429,208000.0
436430,119000.0
436432,78000.0
436433,46000.0
436434,82000.0
436435,220000.0
436437,66900.0
436439,120000.0
436444,299000.0
436445,255000.0
436446,195000.0
436448,65000.0
436450,310000.0
436451,68000.0
436452,279000.0
436453,72000.0
436456,120000.0
436457,55000.0
436461,118000.0
436462,67000.0
436464,330000.0
436466,65000.0
436468,194900.0
436470,85000.0
436471,110000.0
436472,270000.0
436474,130000.0
436475,115000.0
436476,85000.0
436478,129000.0
436481,390000.0
436482,74000.0
436485,184000.0
436487,201100.0
436489,109390.0
436490,132500.0
436491,220500.0
436492,196750.0
436494,196790.0
436495,166150.0
436497,77000.0
436500,92000.0
436501,45000.0
436506,47000.0
436508,180000.0
436509,149000.0
436510,196000.0
436513,85000.0
436514,200000.0
436520,118000.0
436521,81700.0
436522,93600.0
436530,134901.0
436532,79000.0
436534,270000.0
436535,69900.0
436536,71000.0
436538,74831.0
436540,149000.0
436542,60051.0
436593,474000.0
436595,460000.0
436609,95904.0
436613,240000.0
436620,117632.0
436621,215000.0
436626,265000.0
436627,101200.0
436629,150000.0
436630,95000.0
436631,158000.0
436632,97000.0
436640,110000.0
436641,60000.0
436643,88000.0
436644,165000.0
436648,65000.0
436649,195000.0
436650,89000.0
436651,110000.0
436654,105000.0
436655,79600.0
436656,80000.0
436657,159900.0
436658,215000.0
436659,75000.0
436660,239000.0
436662,150000.0
436664,128000.0
436665,179999.0
436667,204700.0
436668,210000.0
436671,93900.0
436672,129000.0
436673,119000.0
436676,88000.0
436677,240000.0
436681,45000.0
436685,57000.0
436686,34900.0
436687,60000.0
436689,69000.0
436709,720000.0
436711,650000.0
436714,395000.0
436721,300000.0
436723,680000.0
436731,65000.0
436734,84000.0
436735,129000.0
436736,70000.0
436739,162000.0
436741,119900.0
436743,127500.0
436744,205000.0
436745,94000.0
436747,154900.0
436748,125000.0
436749,173000.0
436752,63000.0
436753,126900.0
436757,160000.0
436760,170000.0
436825,77000.0
436828,95000.0
436831,68000.0
436832,95000.0
436833,170000.0
436836,115000.0
436838,135000.0
436839,85000.0
436841,93000.0
436842,125000.0
436846,190000.0
436962,220000.0
436964,168000.0
436965,160000.0
436966,355000.0
436967,129900.0
436968,175000.0
436977,200000.0
436978,129000.0
436983,53000.0
436984,185000.0
436988,128000.0
437000,69900.0
437002,139000.0
437003,98000.0
437205,250000.0
437225,475000.0
437342,570000.0
437346,420000.0
437347,300000.0
437352,490000.0
437353,690000.0
437440,135000.0
437469,199000.0
437471,320000.0
437633,34900.0
437634,119000.0
437636,95000.0
437639,125000.0
437692,160000.0
437693,145000.0
437694,62000.0
437695,75000.0
437696,105000.0
437703,170000.0
437704,159400.0
437709,140000.0
437710,141600.0
437712,250000.0
437713,240000.0
437714,229000.0
437716,225000.0
437717,135000.0
437725,155000.0
437728,298000.0
437729,79000.0
437735,88000.0
437742,90000.0
437744,800000.0
437745,195000.0
437746,135000.0
437748,409000.0
437749,100000.0
437753,273900.0
437754,160000.0
437756,155000.0
437759,370000.0
437762,309200.0
437763,159500.0
437768,66000.0
437770,128552.0
437772,560000.0
437850,420000.0
437851,272800.0
437853,396000.0
437854,393000.0
437857,250000.0
437860,180000.0
437861,119000.0
437863,195000.0
437864,113900.0
437865,249000.0
437866,119900.0
437868,222000.0
437869,392000.0
437875,79000.0
437877,125000.0
437879,397000.0
437882,230000.0
437883,210000.0
437884,490000.0
437885,144900.0
437886,197000.0
437887,82000.0
437888,68000.0
437890,43500.0
437891,53000.0
437926,89000.0
437927,250000.0
437934,77000.0
437941,350000.0
437943,375000.0
437944,450000.0
437946,350000.0
437951,77000.0
437952,165000.0
437953,118000.0
437957,215000.0
437958,288000.0
437959,149000.0
437960,150000.0
437961,145000.0
437965,139900.0
437966,198000.0
437967,390000.0
437968,175000.0
437969,130000.0
437971,275000.0
437972,298000.0
437976,300000.0
437984,100000.0
437988,55000.0
437991,72000.0
437993,108100.0
437994,97500.0
437996,117500.0
437997,115150.0
437998,107000.0
438002,400000.0
438005,92250.0
438006,117500.0
438037,167000.0
438038,125000.0
438039,600000.0
438040,320000.0
438044,110000.0
438047,230000.0
438050,260000.0
438056,119000.0
438077,200000.0
438081,55000.0
438083,79900.0
438084,95000.0
438086,72000.0
438088,145000.0
438092,75000.0
438095,160000.0
438096,105000.0
438099,139000.0
438101,125000.0
438102,80000.0
438103,185000.0
438152,63000.0
438153,69000.0
438154,275000.0
438156,71000.0
438157,51000.0
438158,82000.0
438159,66700.0
438161,82000.0
438162,89000.0
438163,92000.0
438164,84500.0
438166,95000.0
438167,114000.0
438302,60000.0
438305,71000.0
438306,80000.0
438308,65000.0
438309,66000.0
438310,105000.0
438437,72000.0
438440,350000.0
438458,86000.0
438461,175000.0
438462,630000.0
438463,90000.0
438512,1100000.0
438513,310000.0
438514,310000.0
438515,67500.0
438516,125000.0
438517,95000.0
438518,265000.0
438520,180000.0
438524,160000.0
438525,649000.0
438529,55000.0
438533,119700.0
438536,215000.0
438538,690000.0
438541,66200.0
438542,79500.0
438543,79500.0
438545,218000.0
438547,80000.0
438549,250000.0
438550,100000.0
438551,180000.0
438553,205000.0
438555,89000.0
438556,74000.0
438559,110000.0
438560,75000.0
438565,139000.0
438585,145000.0
438586,212000.0
438589,770000.0
438591,410000.0
438593,215000.0
438597,194000.0
438598,215000.0
438599,70000.0
438604,150000.0
438605,125000.0
438608,750000.0
438609,115000.0
438610,157000.0
438611,415000.0
438615,169000.0
438617,530000.0
438620,99500.0
438628,110000.0
438632,195000.0
438633,177045.0
438634,183334.0
438635,82600.0
438640,145000.0
438641,120000.0
438642,1095000.0
438650,369000.0
438652,369000.0
438654,229000.0
438655,229000.0
438662,148000.0
438664,390000.0
438665,129000.0
438667,117000.0
438668,175000.0
438669,540000.0
438672,83000.0
438828,360000.0
438830,310000.0
438832,85000.0
438836,750000.0
438845,210000.0
438847,125000.0
438849,195000.0
438851,80000.0
438852,259000.0
438853,115000.0
438858,215000.0
438869,129000.0
438873,385000.0
438875,260000.0
438915,112000.0
438916,130000.0
438992,140200.0
438993,276700.0
439001,257000.0
439008,164000.0
439013,290000.0
439014,255000.0
439017,485000.0
439018,205000.0
439027,2400000.0
439031,430000.0
439036,400000.0
439038,400000.0
439040,177000.0
439041,249000.0
439043,80000.0
439045,199000.0
439063,148000.0
439064,230000.0
439066,160000.0
439067,110000.0
439068,130000.0
439069,210000.0
439070,65000.0
439071,80000.0
439073,195000.0
439074,250000.0
439078,190000.0
439081,185000.0
439083,120000.0
439084,130000.0
439086,115000.0
439087,185000.0
439090,112000.0
439091,91000.0
439095,249000.0
439097,190000.0
439098,215000.0
439099,199000.0
439102,189000.0
439103,238000.0
439105,238000.0
439107,238000.0
439110,240000.0
439114,670200.0
439131,90000.0
439132,75000.0
439135,205000.0
439136,165000.0
439137,76000.0
439138,75000.0
439139,79000.0
439140,57000.0
439141,92000.0
439146,81500.0
439148,167000.0
439161,440000.0
439163,175000.0
439164,150000.0
439165,104000.0
439169,172216.0
439170,180000.0
439272,482000.0
439273,500000.0
439274,474000.0
439330,325000.0
439335,168000.0
439339,55000.0
439341,160000.0
439342,560000.0
439345,369000.0
439346,229000.0
439349,135000.0
439351,235000.0
439352,430000.0
439364,115000.0
439367,144999.0
439382,188000.0
439383,198000.0
439384,59000.0
439393,116000.0
439397,69000.0
439401,250000.0
439404,145000.0
439406,140000.0
439408,168000.0
439414,238000.0
439415,74900.0
439419,239000.0
439420,88000.0
439421,154900.0
439422,260000.0
439423,189700.0
439424,450000.0
439428,119000.0
439432,84000.0
439433,80000.0
439458,419000.0
439465,139000.0
439466,60000.0
439470,75000.0
439475,159000.0
439478,270000.0
439483,105000.0
439484,127000.0
439485,129000.0
439486,122000.0
439487,300000.0
439488,92950.0
439489,330000.0
439490,140000.0
439491,135000.0
439492,410000.0
439493,110000.0
439497,140000.0
439498,160000.0
439580,112000.0
439581,169000.0
439592,187000.0
439593,74500.0
439594,168000.0
439595,138000.0
439596,109000.0
439597,98000.0
439598,82000.0
439601,86500.0
439602,130000.0
439603,149000.0
439605,179900.0
439607,69900.0
439608,110000.0
439611,140000.0
439612,139900.0
439614,71000.0
439680,120000.0
439681,125000.0
439688,145000.0
439692,139000.0
439694,89000.0
439700,110000.0
439705,145000.0
439707,295000.0
439708,95000.0
439709,99000.0
439710,298000.0
439711,75000.0
439712,119900.0
439713,320000.0
439730,250000.0
439732,85000.0
439733,179900.0
439734,85000.0
439740,339000.0
439741,120000.0
439742,135000.0
439743,169000.0
439758,220000.0
439760,89900.0
439761,189000.0
439762,139000.0
439763,119000.0
439892,289000.0
439913,250000.0
439959,2800000.0
439961,89000.0
439962,83000.0
439994,190000.0
439995,495000.0
440022,95000.0
440096,600000.0
440123,150000.0
440126,150000.0
440129,220000.0
440130,95000.0
440186,219000.0
440189,417000.0
440469,79500.0
440470,65000.0
440472,59000.0
440474,95000.0
440476,69900.0
440478,77900.0
440513,150000.0
440515,75000.0
440516,249500.0
440518,195000.0
440520,143000.0
440521,160000.0
440524,115000.0
440526,79000.0
440528,105000.0
440529,138500.0
440553,146000.0
440555,103000.0
440556,500000.0
440557,84000.0
440558,90000.0
440559,173000.0
440561,90000.0
440562,225000.0
440564,249000.0
440566,97000.0
440567,182000.0
440568,81000.0
440569,115000.0
440570,91000.0
440571,145000.0
440575,133000.0
440576,119000.0
440577,154000.0
440578,187000.0
440580,109000.0
440581,110000.0
440583,135000.0
440584,121000.0
440586,109000.0
440587,126000.0
440588,89000.0
440589,92000.0
440590,185000.0
440591,80000.0
440592,113000.0
440594,100000.0
440595,165000.0
440597,152000.0
440598,82000.0
440603,178000.0
440604,88000.0
440606,109000.0
440607,95000.0
440608,320000.0
440610,52500.0
440612,160000.0
440613,300000.0
440614,1600000.0
440624,109500.0
440625,160000.0
440626,150000.0
440627,81200.0
440628,95000.0
440629,62730.0
440640,89000.0
440648,156000.0
440650,230000.0
440651,320000.0
440652,153000.0
440653,315000.0
440654,120000.0
440657,225000.0
440661,125000.0
440662,263000.0
440665,640000.0
440667,85000.0
440669,78500.0
440671,360000.0
440677,2900000.0
440678,511000.0
440681,129900.0
440683,89000.0
440684,890000.0
440694,219000.0
440696,148000.0
440698,69000.0
440700,120000.0
440704,270000.0
440705,110000.0
440708,1600000.0
440711,380000.0
440713,215000.0
440783,60000.0
440784,52999.0
440785,68000.0
440787,195000.0
440788,160000.0
440789,217000.0
440790,55000.0
440791,175000.0
440792,490000.0
440793,420000.0
440795,530000.0
440796,184999.0
440797,99900.0
440799,160000.0
440800,220000.0
440804,930000.0
440805,190000.0
440807,99900.0
440808,1290000.0
440809,289000.0
440814,93000.0
440815,439000.0
440817,129000.0
440818,216000.0
440819,160000.0
440820,215000.0
440821,139900.0
440822,190000.0
440826,149000.0
440828,155000.0
440846,82000.0
440850,145000.0
440852,70000.0
440853,138000.0
440854,75000.0
440891,99000.0
440893,240000.0
440894,180000.0
440895,229000.0
440898,289000.0
440902,650000.0
440908,500000.0
440911,229900.0
440912,90000.0
440915,135000.0
440916,308000.0
440918,389000.0
440919,500000.0
440922,349000.0
440924,118000.0
440925,95000.0
440928,164000.0
440932,115000.0
440935,190000.0
440936,170000.0
440937,85000.0
440938,69000.0
440942,92000.0
440943,349000.0
440951,74000.0
440952,98000.0
440954,150000.0
440956,85000.0
440959,74000.0
440960,255000.0
440961,93000.0
440964,145000.0
440965,130000.0
440966,200000.0
440967,119000.0
440969,139800.0
440970,155000.0
440971,45000.0
440977,94500.0
440982,85000.0
440983,68000.0
440984,105879.0
440986,92000.0
440987,220000.0
440988,95000.0
440989,239000.0
440990,90000.0
440991,105000.0
440992,53000.0
440993,75000.0
440994,155000.0
440995,139000.0
440997,86000.0
441000,84000.0
441001,85000.0
441002,78000.0
441003,120000.0
441006,103000.0
441007,78000.0
441008,195000.0
441009,130000.0
441011,100000.0
441013,170000.0
441016,57000.0
441033,205000.0
441035,260000.0
441036,108000.0
441037,62000.0
441038,95000.0
441086,82000.0
441088,650000.0
441089,210000.0
441090,86000.0
441091,80000.0
441099,108000.0
441102,126078.0
441103,980000.0
441106,160000.0
441112,96300.0
441132,65000.0
441133,109900.0
441135,119000.0
441136,340000.0
441139,130000.0
441140,42000.0
441143,99000.0
441144,85000.0
441146,359000.0
441149,700000.0
441153,215000.0
441154,115000.0
441157,60000.0
441176,200000.0
441177,1250000.0
441178,198000.0
441181,2150000.0
441184,1850000.0
441187,110000.0
441188,144900.0
441190,65000.0
441192,56900.0
441193,35000.0
441194,62000.0
441195,150000.0
441199,63406.0
441200,69972.0
441201,88433.0
441202,90500.0
441204,195000.0
441205,160000.0
441206,225000.0
441207,69000.0
441209,115000.0
441210,130290.0
441211,169000.0
441212,137900.0
441213,95000.0
441216,125000.0
441217,68750.0
441221,137000.0
441223,69000.0
441225,213000.0
441280,164500.0
441283,119000.0
441284,87000.0
441286,127000.0
441287,122000.0
441289,115000.0
441291,179000.0
441292,195000.0
441293,167000.0
441301,85000.0
441302,110000.0
441303,75000.0
441304,75000.0
441506,75000.0
441510,89900.0
441511,310000.0
441516,105000.0
441753,249900.0
441758,50000.0
441760,144400.0
441761,109000.0
441764,150000.0
441765,65000.0
441766,208000.0
441839,129000.0
441842,135000.0
441843,129000.0
441846,243000.0
441851,136900.0
441853,69000.0
441855,85000.0
441856,145000.0
441857,93000.0
441858,134000.0
441859,162000.0
441865,207000.0
441866,450000.0
441868,640000.0
441875,95000.0
441878,125000.0
441884,95000.0
441886,95000.0
441891,300000.0
441897,330000.0
441898,129000.0
441899,62000.0
441900,87000.0
441901,169000.0
441902,78000.0
441904,96000.0
441906,107000.0
441910,139000.0
441911,92500.0
441912,115000.0
441913,410000.0
441916,139000.0
441920,95000.0
441924,300000.0
441925,89900.0
441926,115000.0
441927,160000.0
441929,129900.0
441993,159900.0
441994,59500.0
441997,79500.0
442006,140000.0
442010,190000.0
442012,70000.0
442017,480000.0
442020,190000.0
442021,97000.0
442025,595000.0
442035,110000.0
442036,280280.0
442038,280000.0
442039,95000.0
442042,95000.0
442043,200000.0
442044,80000.0
442045,89000.0
442048,235000.0
442049,90000.0
442050,214500.0
442053,165000.0
442057,127100.0
442058,154500.0
442061,290000.0
442062,255000.0
442073,69900.0
442075,339000.0
442076,339000.0
442082,105000.0
442083,95000.0
442087,99000.0
442095,250000.0
442098,2800000.0
442100,99500.0
442101,420000.0
442103,64900.0
442104,87000.0
442105,1650000.0
442109,1800000.0
442111,2900000.0
442113,370000.0
442118,780000.0
442135,90000.0
442137,58000.0
442290,83000.0
442291,65000.0
442292,150000.0
442293,170000.0
442297,75000.0
442298,850000.0
442300,180000.0
442302,89900.0
442304,134900.0
442305,405000.0
442306,420000.0
442308,185000.0
442309,450000.0
442311,260000.0
442313,340000.0
442314,115000.0
442319,240000.0
442323,87000.0
442325,118000.0
442326,120000.0
442329,230000.0
442330,110000.0
442332,265000.0
442336,243000.0
442337,169500.0
442339,220000.0
442342,550000.0
442346,129000.0
442349,207000.0
442351,420000.0
442353,450000.0
442356,110000.0
442357,150000.0
442359,170000.0
442361,110000.0
442365,1290000.0
442461,82000.0
442462,89000.0
